Country,Localite,Latitude,Longitude,Category,Cumulative Value,Date,Value
Guinea,KEROUANE,9.2702601,-9.0073673,Confirmed cases,144,12/7/2014,30
Guinea,KEROUANE,9.2702601,-9.0073673,Confirmed cases,160,1/7/2015,16
Guinea,KEROUANE,9.2702601,-9.0073673,Confirmed cases,160,2/7/2015,0
Guinea,KEROUANE,9.2702601,-9.0073673,Confirmed cases,160,3/6/2015,0
Guinea,KINDIA,10.1781694,-12.989615,Confirmed cases,1,10/8/2014,1
Guinea,KINDIA,10.1781694,-12.989615,Confirmed cases,13,11/7/2014,12
Guinea,KINDIA,10.1781694,-12.989615,Confirmed cases,29,12/7/2014,16
Guinea,KINDIA,10.1781694,-12.989615,Confirmed cases,63,1/7/2015,34
Guinea,KINDIA,10.1781694,-12.989615,Confirmed cases,67,2/7/2015,4
Guinea,KINDIA,10.1781694,-12.989615,Confirmed cases,69,3/6/2015,2
Guinea,KISSIDOUGOU,9.1914538,-10.1143176,Confirmed cases,2,9/7/2014,2
Guinea,KISSIDOUGOU,9.1914538,-10.1143176,Confirmed cases,3,10/8/2014,1
Guinea,KISSIDOUGOU,9.1914538,-10.1143176,Confirmed cases,6,11/7/2014,3
Guinea,KISSIDOUGOU,9.1914538,-10.1143176,Confirmed cases,17,12/7/2014,11
Guinea,KISSIDOUGOU,9.1914538,-10.1143176,Confirmed cases,97,1/7/2015,80
Guinea,KISSIDOUGOU,9.1914538,-10.1143176,Confirmed cases,100,2/7/2015,3
Guinea,KISSIDOUGOU,9.1914538,-10.1143176,Confirmed cases,100,3/6/2015,0
Guinea,KOUNDARA,12.4894021,-13.3067562,Confirmed cases,0,1/5/2015,0
Guinea,KOUNDARA,12.4894021,-13.3067562,Confirmed cases,0,2/7/2015,0
Guinea,KOUNDARA,12.4894021,-13.3067562,Confirmed cases,0,2/10/2015,0
Guinea,KOUROUSSA,10.6489229,-9.8850586,Confirmed cases,2,9/7/2014,2
Guinea,KOUROUSSA,10.6489229,-9.8850586,Confirmed cases,2,10/8/2014,0
Guinea,KOUROUSSA,10.6489229,-9.8850586,Confirmed cases,3,11/7/2014,1
Guinea,KOUROUSSA,10.6489229,-9.8850586,Confirmed cases,14,12/7/2014,11
Guinea,KOUROUSSA,10.6489229,-9.8850586,Confirmed cases,17,1/7/2015,3
Guinea,KOUROUSSA,10.6489229,-9.8850586,Confirmed cases,18,2/7/2015,1
Guinea,KOUROUSSA,10.6489229,-9.8850586,Confirmed cases,18,3/6/2015,0
Guinea,LABE,11.641159,-11.8891721,Confirmed cases,0,1/7/2015,0
Guinea,LABE,11.641159,-11.8891721,Confirmed cases,0,2/7/2015,0
Guinea,LABE,11.641159,-11.8891721,Confirmed cases,0,3/6/2015,0
Guinea,LELOUMA,11.4739967,-12.6675575,Confirmed cases,0,1/31/2015,0
Guinea,LELOUMA,11.4739967,-12.6675575,Confirmed cases,0,2/14/2015,0
Guinea,LOLA,7.8022353,-8.5336525,Confirmed cases,7,10/8/2014,7
Guinea,LOLA,7.8022353,-8.5336525,Confirmed cases,15,11/7/2014,8
Guinea,LOLA,7.8022353,-8.5336525,Confirmed cases,32,12/7/2014,17
Guinea,LOLA,7.8022353,-8.5336525,Confirmed cases,58,1/7/2015,26
Guinea,LOLA,7.8022353,-8.5336525,Confirmed cases,91,2/7/2015,33
Guinea,LOLA,7.8022353,-8.5336525,Confirmed cases,93,3/6/2015,2
Guinea,MACENTA,8.538294,-9.4728244,Confirmed cases,209,9/7/2014,209
Guinea,MACENTA,8.538294,-9.4728244,Confirmed cases,450,10/8/2014,241
Guinea,MACENTA,8.538294,-9.4728244,Confirmed cases,590,11/7/2014,140
Guinea,MACENTA,8.538294,-9.4728244,Confirmed cases,697,12/7/2014,107
Guinea,MACENTA,8.538294,-9.4728244,Confirmed cases,715,1/7/2015,18
Guinea,MACENTA,8.538294,-9.4728244,Confirmed cases,716,2/7/2015,1
Guinea,MACENTA,8.538294,-9.4728244,Confirmed cases,718,3/6/2015,2
Guinea,MALI,12.0742942,-12.297718,Confirmed cases,2,2/7/2015,2
Guinea,MALI,12.0742942,-12.297718,Confirmed cases,5,3/6/2015,3
Guinea,MAMOU,10.5736024,-11.8891721,Confirmed cases,0,11/7/2014,0
Guinea,MAMOU,10.5736024,-11.8891721,Confirmed cases,0,12/7/2014,0
Guinea,MAMOU,10.5736024,-11.8891721,Confirmed cases,0,1/7/2015,0
Guinea,MAMOU,10.5736024,-11.8891721,Confirmed cases,0,2/7/2015,0
Guinea,MAMOU,10.5736024,-11.8891721,Confirmed cases,0,3/6/2015,0
Guinea,NZEREKORE,7.7478359,-8.8252502,Confirmed cases,13,9/7/2014,13
Guinea,NZEREKORE,7.7478359,-8.8252502,Confirmed cases,48,10/8/2014,35
Guinea,NZEREKORE,7.7478359,-8.8252502,Confirmed cases,122,11/7/2014,74
Guinea,NZEREKORE,7.7478359,-8.8252502,Confirmed cases,193,12/7/2014,71
Guinea,NZEREKORE,7.7478359,-8.8252502,Confirmed cases,211,1/7/2015,18
Guinea,NZEREKORE,7.7478359,-8.8252502,Confirmed cases,213,2/7/2015,2
Guinea,NZEREKORE,7.7478359,-8.8252502,Confirmed cases,213,3/6/2015,0
Guinea,PITA,11.0574624,-12.3979431,Confirmed cases,6,9/7/2014,6
Guinea,PITA,11.0574624,-12.3979431,Confirmed cases,7,10/8/2014,1
Guinea,PITA,11.0574624,-12.3979431,Confirmed cases,7,11/7/2014,0
Guinea,PITA,11.0574624,-12.3979431,Confirmed cases,7,12/7/2014,0
Guinea,PITA,11.0574624,-12.3979431,Confirmed cases,7,1/7/2015,0
Guinea,PITA,11.0574624,-12.3979431,Confirmed cases,7,2/7/2015,0
Guinea,PITA,11.0574624,-12.3979431,Confirmed cases,7,3/6/2015,0
Guinea,SIGUIRI,11.4148113,-9.1788304,Confirmed cases,6,9/7/2014,6
Guinea,SIGUIRI,11.4148113,-9.1788304,Confirmed cases,6,10/8/2014,0
Guinea,SIGUIRI,11.4148113,-9.1788304,Confirmed cases,12,11/7/2014,6
Guinea,SIGUIRI,11.4148113,-9.1788304,Confirmed cases,22,12/7/2014,10
Guinea,SIGUIRI,11.4148113,-9.1788304,Confirmed cases,23,1/7/2015,1
Guinea,SIGUIRI,11.4148113,-9.1788304,Confirmed cases,24,2/7/2015,1
Guinea,SIGUIRI,11.4148113,-9.1788304,Confirmed cases,24,3/6/2015,0
Guinea,TELIMELE,10.9089364,-13.0299331,Confirmed cases,23,9/7/2014,23
Guinea,TELIMELE,10.9089364,-13.0299331,Confirmed cases,23,10/8/2014,0
Guinea,TELIMELE,10.9089364,-13.0299331,Confirmed cases,23,11/7/2014,0
Guinea,TELIMELE,10.9089364,-13.0299331,Confirmed cases,25,12/7/2014,2
Guinea,TELIMELE,10.9089364,-13.0299331,Confirmed cases,40,1/7/2015,15
Guinea,TELIMELE,10.9089364,-13.0299331,Confirmed cases,40,2/7/2015,0
Guinea,TELIMELE,10.9089364,-13.0299331,Confirmed cases,40,3/6/2015,0
Guinea,TOUGUE,11.4464221,-11.6641388,Confirmed cases,2,2/7/2015,2
Guinea,TOUGUE,11.4464221,-11.6641388,Confirmed cases,2,3/6/2015,0
Guinea,YOMOU,7.5696279,-9.2591571,Confirmed cases,11,9/7/2014,11
Guinea,YOMOU,7.5696279,-9.2591571,Confirmed cases,11,10/8/2014,0
Guinea,YOMOU,7.5696279,-9.2591571,Confirmed cases,11,11/7/2014,0
Guinea,YOMOU,7.5696279,-9.2591571,Confirmed cases,11,12/7/2014,0
Guinea,YOMOU,7.5696279,-9.2591571,Confirmed cases,11,1/7/2015,0
Guinea,YOMOU,7.5696279,-9.2591571,Confirmed cases,11,2/7/2015,0
Guinea,YOMOU,7.5696279,-9.2591571,Confirmed cases,11,3/6/2015,0
Liberia,BOMI COUNTY,6.7562926,-10.8451467,Confirmed cases,33,9/7/2014,33
Liberia,BOMI COUNTY,6.7562926,-10.8451467,Confirmed cases,33,10/5/2014,0
Liberia,BOMI COUNTY,6.7562926,-10.8451467,Confirmed cases,91,11/7/2014,58
Liberia,BOMI COUNTY,6.7562926,-10.8451467,Confirmed cases,137,12/8/2014,46
Liberia,BOMI COUNTY,6.7562926,-10.8451467,Confirmed cases,139,1/6/2015,2
Liberia,BOMI COUNTY,6.7562926,-10.8451467,Confirmed cases,139,2/7/2015,0
Liberia,BOMI COUNTY,6.7562926,-10.8451467,Confirmed cases,139,2/9/2015,0
Liberia,BONG COUNTY,6.8295019,-9.3673084,Confirmed cases,36,9/7/2014,36
Liberia,BONG COUNTY,6.8295019,-9.3673084,Confirmed cases,70,10/5/2014,34
Liberia,BONG COUNTY,6.8295019,-9.3673084,Confirmed cases,88,11/7/2014,18
Liberia,BONG COUNTY,6.8295019,-9.3673084,Confirmed cases,135,12/8/2014,47
Liberia,BONG COUNTY,6.8295019,-9.3673084,Confirmed cases,150,1/6/2015,15
Liberia,BONG COUNTY,6.8295019,-9.3673084,Confirmed cases,150,2/7/2015,0
Liberia,BONG COUNTY,6.8295019,-9.3673084,Confirmed cases,150,2/9/2015,0
Liberia,GBARPOLU COUNTY,7.4952637,-10.0807298,Confirmed cases,0,9/7/2014,0
Liberia,GBARPOLU COUNTY,7.4952637,-10.0807298,Confirmed cases,0,10/5/2014,0
Liberia,GBARPOLU COUNTY,7.4952637,-10.0807298,Confirmed cases,6,11/7/2014,6
Liberia,GBARPOLU COUNTY,7.4952637,-10.0807298,Confirmed cases,10,12/8/2014,4
Liberia,GBARPOLU COUNTY,7.4952637,-10.0807298,Confirmed cases,16,1/6/2015,6
Liberia,GBARPOLU COUNTY,7.4952637,-10.0807298,Confirmed cases,16,2/7/2015,0
Liberia,GBARPOLU COUNTY,7.4952637,-10.0807298,Confirmed cases,16,2/9/2015,0
Liberia,GRAND BASSA,6.2308452,-9.8124935,Confirmed cases,13,9/7/2014,13
Liberia,GRAND BASSA,6.2308452,-9.8124935,Confirmed cases,27,10/5/2014,14
Liberia,GRAND BASSA,6.2308452,-9.8124935,Confirmed cases,30,11/7/2014,3
Liberia,GRAND BASSA,6.2308452,-9.8124935,Confirmed cases,43,12/8/2014,13
Liberia,GRAND BASSA,6.2308452,-9.8124935,Confirmed cases,54,1/6/2015,11
Liberia,GRAND BASSA,6.2308452,-9.8124935,Confirmed cases,54,2/7/2015,0
Liberia,GRAND BASSA,6.2308452,-9.8124935,Confirmed cases,54,2/9/2015,0
Liberia,GRAND CAPE MOUNT,7.0467758,-11.0711758,Confirmed cases,4,9/7/2014,4
Liberia,GRAND CAPE MOUNT,7.0467758,-11.0711758,Confirmed cases,6,10/5/2014,2
Liberia,GRAND CAPE MOUNT,7.0467758,-11.0711758,Confirmed cases,28,11/7/2014,22
Liberia,GRAND CAPE MOUNT,7.0467758,-11.0711758,Confirmed cases,68,12/8/2014,40
Liberia,GRAND CAPE MOUNT,7.0467758,-11.0711758,Confirmed cases,89,1/6/2015,21
Liberia,GRAND CAPE MOUNT,7.0467758,-11.0711758,Confirmed cases,94,2/7/2015,5
Liberia,GRAND CAPE MOUNT,7.0467758,-11.0711758,Confirmed cases,94,2/9/2015,0
Liberia,GRAND GEDEH,5.9222078,-8.2212979,Confirmed cases,0,9/7/2014,0
Liberia,GRAND GEDEH,5.9222078,-8.2212979,Confirmed cases,0,10/5/2014,0
Liberia,GRAND GEDEH,5.9222078,-8.2212979,Confirmed cases,2,11/7/2014,2
Liberia,GRAND GEDEH,5.9222078,-8.2212979,Confirmed cases,2,12/8/2014,0
Liberia,GRAND GEDEH,5.9222078,-8.2212979,Confirmed cases,3,1/6/2015,1
Liberia,GRAND GEDEH,5.9222078,-8.2212979,Confirmed cases,3,2/7/2015,0
Liberia,GRAND GEDEH,5.9222078,-8.2212979,Confirmed cases,3,2/9/2015,0
Liberia,GRAND KRU,4.7613862,-8.2212979,Confirmed cases,6,10/5/2014,6
Liberia,GRAND KRU,4.7613862,-8.2212979,Confirmed cases,6,11/7/2014,0
Liberia,GRAND KRU,4.7613862,-8.2212979,Confirmed cases,6,12/8/2014,0
Liberia,GRAND KRU,4.7613862,-8.2212979,Confirmed cases,6,1/6/2015,0
Liberia,GRAND KRU,4.7613862,-8.2212979,Confirmed cases,6,2/7/2015,0
Liberia,GRAND KRU,4.7613862,-8.2212979,Confirmed cases,6,2/9/2015,0
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Confirmed cases,254,9/7/2014,254
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Confirmed cases,285,10/5/2014,31
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Confirmed cases,322,11/7/2014,37
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Confirmed cases,326,12/8/2014,4
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Confirmed cases,332,1/6/2015,6
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Confirmed cases,332,2/7/2015,0
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Confirmed cases,332,2/9/2015,0
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Confirmed cases,33,9/7/2014,33
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Confirmed cases,39,10/5/2014,6
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Confirmed cases,321,11/7/2014,282
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Confirmed cases,383,12/8/2014,62
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Confirmed cases,391,1/6/2015,8
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Confirmed cases,391,2/7/2015,0
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Confirmed cases,391,2/9/2015,0
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Confirmed cases,0,10/5/2014,0
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Confirmed cases,4,11/7/2014,4
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Confirmed cases,4,12/8/2014,0
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Confirmed cases,4,1/6/2015,0
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Confirmed cases,4,2/7/2015,0
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Confirmed cases,4,2/9/2015,0
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Confirmed cases,226,9/7/2014,226
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Confirmed cases,358,10/5/2014,132
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Confirmed cases,"1,513",11/7/2014,"1,155"
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Confirmed cases,"1,676",12/8/2014,163
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Confirmed cases,"1,775",1/6/2015,99
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Confirmed cases,"1,793",2/7/2015,18
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Confirmed cases,"1,794",2/9/2015,1
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Confirmed cases,47,9/7/2014,47
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Confirmed cases,78,10/5/2014,31
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Confirmed cases,109,11/7/2014,31
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Confirmed cases,114,12/8/2014,5
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Confirmed cases,116,1/6/2015,2
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Confirmed cases,116,2/7/2015,0
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Confirmed cases,116,2/9/2015,0
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Confirmed cases,0,9/7/2014,0
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Confirmed cases,3,10/5/2014,3
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Confirmed cases,7,11/7/2014,4
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Confirmed cases,8,12/8/2014,1
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Confirmed cases,8,1/6/2015,0
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Confirmed cases,8,2/7/2015,0
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Confirmed cases,8,2/9/2015,0
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Confirmed cases,1,9/7/2014,1
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Confirmed cases,4,10/5/2014,3
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Confirmed cases,10,11/7/2014,6
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Confirmed cases,20,12/8/2014,10
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Confirmed cases,24,1/6/2015,4
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Confirmed cases,24,2/7/2015,0
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Confirmed cases,24,2/9/2015,0
Liberia,SINOE COUNTY,5.49871,-8.6600586,Confirmed cases,1,9/7/2014,1
Liberia,SINOE COUNTY,5.49871,-8.6600586,Confirmed cases,6,10/5/2014,5
Liberia,SINOE COUNTY,5.49871,-8.6600586,Confirmed cases,17,11/7/2014,11
Liberia,SINOE COUNTY,5.49871,-8.6600586,Confirmed cases,16,12/8/2014,0
Liberia,SINOE COUNTY,5.49871,-8.6600586,Confirmed cases,18,1/6/2015,2
Liberia,SINOE COUNTY,5.49871,-8.6600586,Confirmed cases,18,2/7/2015,0
Liberia,SINOE COUNTY,5.49871,-8.6600586,Confirmed cases,18,2/9/2015,0
Mali,COMMUNE 1,12.6662607,-7.956562,Confirmed cases,0,11/5/2014,0
Mali,COMMUNE 1,12.6662607,-7.956562,Confirmed cases,0,11/25/2014,0
Mali,COMMUNE 2,12.6564501,-7.9749531,Confirmed cases,0,11/5/2014,0
Mali,COMMUNE 2,12.6564501,-7.9749531,Confirmed cases,0,11/25/2014,0
Mali,COMMUNE 4,12.6299491,-8.0274274,Confirmed cases,4,11/25/2014,4
Mali,COMMUNE 5,50.7783794,14.6286046,Confirmed cases,0,11/5/2014,0
Mali,COMMUNE 5,50.7783794,14.6286046,Confirmed cases,2,11/25/2014,2
Mali,KATI,12.7453724,-8.0738001,Confirmed cases,0,11/25/2014,0
Mali,KAYES,14.4367876,-11.4452717,Confirmed cases,1,11/5/2014,1
Mali,KAYES,14.4367876,-11.4452717,Confirmed cases,1,11/25/2014,0
Mali,KOULIKORO,12.8662046,-7.5599321,Confirmed cases,0,11/25/2014,0
Mali,KOUREMALE,11.9527363,-8.7825418,Confirmed cases,0,11/25/2014,0
Mali,KOUTIALA,12.3774106,-5.4725384,Confirmed cases,0,11/5/2014,0
Mali,KOUTIALA,12.3774106,-5.4725384,Confirmed cases,0,11/25/2014,0
Mali,SELINGUE,11.4642535,-8.2760021,Confirmed cases,0,11/5/2014,0
Mali,SELINGUE,11.4642535,-8.2760021,Confirmed cases,0,11/25/2014,0
Nigeria,LAGOS,6.5243793,3.3792057,Confirmed cases,15,9/7/2014,15
Nigeria,LAGOS,6.5243793,3.3792057,Confirmed cases,15,9/30/2014,0
Nigeria,RIVERS,4.8580767,6.9209135,Confirmed cases,4,9/7/2014,4
Nigeria,RIVERS,4.8580767,6.9209135,Confirmed cases,4,9/30/2014,0
Senegal,DAKAR,14.7645042,-17.3660286,Confirmed cases,1,8/29/2014,1
Senegal,DISTRICT NORD,50.6396099,3.0722786,Confirmed cases,1,9/7/2014,1
Senegal,DISTRICT NORD,50.6396099,3.0722786,Confirmed cases,1,9/30/2014,0
Senegal,MBAO,15.8,-16.516667,Confirmed cases,0,9/7/2014,0
Senegal,MBAO,15.8,-16.516667,Confirmed cases,0,9/9/2014,0
Sierra Leone,BO,7.9551791,-11.7409946,Confirmed cases,64,9/6/2014,64
Sierra Leone,BO,7.9551791,-11.7409946,Confirmed cases,114,10/8/2014,50
Sierra Leone,BO,7.9551791,-11.7409946,Confirmed cases,188,11/7/2014,74
Sierra Leone,BO,7.9551791,-11.7409946,Confirmed cases,276,12/8/2014,88
Sierra Leone,BO,7.9551791,-11.7409946,Confirmed cases,309,1/7/2015,33
Sierra Leone,BO,7.9551791,-11.7409946,Confirmed cases,314,2/6/2015,5
Sierra Leone,BO,7.9551791,-11.7409946,Confirmed cases,314,3/10/2015,0
Sierra Leone,BO,7.9551791,-11.7409946,Confirmed cases,314,3/28/2015,0
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Confirmed cases,67,9/6/2014,67
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Confirmed cases,333,10/8/2014,266
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Confirmed cases,638,11/7/2014,305
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Confirmed cases,890,12/8/2014,252
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Confirmed cases,969,1/7/2015,79
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Confirmed cases,993,2/6/2015,24
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Confirmed cases,"1,044",3/10/2015,51
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Confirmed cases,"1,049",3/28/2015,5
Sierra Leone,BONTHE,7.5257028,-12.5039922,Confirmed cases,1,9/6/2014,1
Sierra Leone,BONTHE,7.5257028,-12.5039922,Confirmed cases,1,10/8/2014,0
Sierra Leone,BONTHE,7.5257028,-12.5039922,Confirmed cases,2,11/7/2014,1
Sierra Leone,BONTHE,7.5257028,-12.5039922,Confirmed cases,4,12/8/2014,2
Sierra Leone,BONTHE,7.5257028,-12.5039922,Confirmed cases,5,1/7/2015,1
Sierra Leone,BONTHE,7.5257028,-12.5039922,Confirmed cases,5,2/6/2015,0
Sierra Leone,BONTHE,7.5257028,-12.5039922,Confirmed cases,5,3/10/2015,0
Sierra Leone,BONTHE,7.5257028,-12.5039922,Confirmed cases,5,3/28/2015,0
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Confirmed cases,7,5/26/2014,7
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Confirmed cases,504,9/6/2014,497
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Confirmed cases,533,10/8/2014,29
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Confirmed cases,557,11/7/2014,24
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Confirmed cases,563,12/8/2014,6
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Confirmed cases,565,1/7/2015,2
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Confirmed cases,565,2/6/2015,0
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Confirmed cases,565,3/10/2015,0
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Confirmed cases,565,3/28/2015,0
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Confirmed cases,1,9/6/2014,1
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Confirmed cases,22,10/8/2014,21
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Confirmed cases,50,11/7/2014,28
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Confirmed cases,86,12/8/2014,36
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Confirmed cases,124,1/7/2015,38
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Confirmed cases,161,2/6/2015,37
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Confirmed cases,191,3/10/2015,30
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Confirmed cases,206,3/28/2015,15
Sierra Leone,KENEMA,7.8632147,-11.1957172,Confirmed cases,378,9/6/2014,378
Sierra Leone,KENEMA,7.8632147,-11.1957172,Confirmed cases,431,10/8/2014,53
Sierra Leone,KENEMA,7.8632147,-11.1957172,Confirmed cases,493,11/7/2014,62
Sierra Leone,KENEMA,7.8632147,-11.1957172,Confirmed cases,494,12/8/2014,1
Sierra Leone,KENEMA,7.8632147,-11.1957172,Confirmed cases,497,1/7/2015,3
Sierra Leone,KENEMA,7.8632147,-11.1957172,Confirmed cases,502,2/6/2015,5
Sierra Leone,KENEMA,7.8632147,-11.1957172,Confirmed cases,503,3/10/2015,1
Sierra Leone,KENEMA,7.8632147,-11.1957172,Confirmed cases,503,3/28/2015,0
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Confirmed cases,0,9/6/2014,0
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Confirmed cases,0,10/8/2014,0
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Confirmed cases,48,11/7/2014,48
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Confirmed cases,87,12/8/2014,39
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Confirmed cases,103,1/7/2015,16
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Confirmed cases,104,2/6/2015,1
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Confirmed cases,106,3/10/2015,2
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Confirmed cases,108,3/28/2015,2
Sierra Leone,KONO,8.7663285,-10.8903099,Confirmed cases,12,9/6/2014,12
Sierra Leone,KONO,8.7663285,-10.8903099,Confirmed cases,29,10/8/2014,17
Sierra Leone,KONO,8.7663285,-10.8903099,Confirmed cases,42,11/7/2014,13
Sierra Leone,KONO,8.7663285,-10.8903099,Confirmed cases,119,12/8/2014,77
Sierra Leone,KONO,8.7663285,-10.8903099,Confirmed cases,213,1/7/2015,94
Sierra Leone,KONO,8.7663285,-10.8903099,Confirmed cases,252,2/6/2015,39
Sierra Leone,KONO,8.7663285,-10.8903099,Confirmed cases,254,3/10/2015,2
Sierra Leone,KONO,8.7663285,-10.8903099,Confirmed cases,254,3/28/2015,0
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Confirmed cases,13,9/6/2014,13
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Confirmed cases,72,10/8/2014,59
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Confirmed cases,121,11/7/2014,49
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Confirmed cases,170,12/8/2014,49
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Confirmed cases,196,1/7/2015,26
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Confirmed cases,206,2/6/2015,10
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Confirmed cases,208,3/10/2015,2
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Confirmed cases,209,3/28/2015,1
Sierra Leone,PORT,8.5722194,-13.0990809,Confirmed cases,967,12/8/2014,967
Sierra Leone,PORT,8.5722194,-13.0990809,Confirmed cases,"1,239",1/7/2015,272
Sierra Leone,PORT,8.5722194,-13.0990809,Confirmed cases,1298,2/6/2015,59
Sierra Leone,PORT,8.5722194,-13.0990809,Confirmed cases,1342,3/10/2015,141
Sierra Leone,PORT,8.5722194,-13.0990809,Confirmed cases,1440,3/28/2015,98
Sierra Leone,PORT LOKO,8.7686886,-12.7853522,Confirmed cases,98,9/6/2014,98
Sierra Leone,PORT LOKO,8.7686886,-12.7853522,Confirmed cases,343,10/8/2014,245
Sierra Leone,PORT LOKO,8.7686886,-12.7853522,Confirmed cases,567,11/7/2014,224
Sierra Leone,PORT LOKO,8.7686886,-12.7853522,Confirmed cases,846,11/26/2014,279
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Confirmed cases,8,9/6/2014,8
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Confirmed cases,24,10/8/2014,16
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Confirmed cases,28,11/7/2014,4
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Confirmed cases,31,12/8/2014,3
